,Unnamed: 0.1,Unnamed: 0,id,source,sentence_1,sentence_2,label,binary-label
143,265,265,boostcamp-sts-v1-train-265,slack-sampled-s1-rtted,ㅎㅎ 보통 남자들은 레깅스+반바지 조합으로 입는데 ㅋㅋ,저희..옛날에 아주 조그만한 인연이 있더라구용...ㅎㅎ,0.0,0.0
144,266,266,boostcamp-sts-v1-train-266,slack-sampled-s1-rtted,와.. 제이바웃 갔는데 동구로 부르지 않으신게 좀 아쉽긴 한데 분위기 대박!!,hoxy 동부에 살고 계신 분이 계시다면.. 조용히 당근 을 흔들어주세요!!!!,0.6,0.0
145,267,267,boostcamp-sts-v1-train-267,slack-sampled-s1-rtted,# 한 번만 누르면 됩니다!!,함께 진행해주시면 됩니다~!,0.0,0.0
146,268,268,boostcamp-sts-v1-train-268,nsmc-sampled-s1-rtted,조금 더 진중하고 어둡게 만들어 봤습니다,더 재치있고 더 세련되게 덜 노골적으로 만들수 있었다.,0.0,0.0
147,270,270,boostcamp-sts-v1-train-270,slack-sampled-s1-rtted,"그래서인지 'NF'가 있는 사람들과 잘 어울리고, ENFP 친구가 많다고 합니다.",네네 ㅎㅎㅎ ENFP 진짜 많으세요,1.6,0.0
148,271,271,boostcamp-sts-v1-train-271,nsmc-sampled-s1-rtted,나는 당신이 이 영화를 보고 나서 무엇을 욕할지 알고 있다.,너희가 이 영화를 봤느뇨?,1.2,0.0
149,273,273,boostcamp-sts-v1-train-273,petition-sampled-s1-rtted,정확한 카페인 함량을 표시하도록 의무화하십시오.,건물 내진설계를 더 강화하고 의무화해주세요,0.4,0.0
150,274,274,boostcamp-sts-v1-train-274,petition-sampled-s1-rtted,당신은 정말 고통 받고 있습니다.,대통령님. 훌륭하십니다.,0.0,0.0
151,275,275,boostcamp-sts-v1-train-275,nsmc-sampled-s1-rtted,사람의 호흡에 맞는 캐릭터가 있다는게 재밌네요^^,황당할정도로 퀄리티가 좋지만 사랑할만한 캐릭터가 없다는 것이 가장 큰 문제이다.,0.6,0.0
152,277,277,boostcamp-sts-v1-train-277,slack-sampled-s1-rtted,저도 오늘 아침에 받았습니다. 도둑..,헉... 그동안 감사했습니다,0.0,0.0
153,278,278,boostcamp-sts-v1-train-278,petition-sampled-s1-rtted,동정 콘테스트를 해보자.,무자격 교장공모제 전면확대 폐지,1.0,0.0
154,281,281,boostcamp-sts-v1-train-281,nsmc-sampled-s1-rtted,소재와 스토리의 완벽한 조화,스토리와 영상미의 완벽한 조화,2.0,0.0
155,282,282,boostcamp-sts-v1-train-282,slack-sampled-s1-rtted,개인적으로 가사가 와닿는 곡입니다..ㅎㅎ,뭔가 새벽 갬성에 맞는 곡 선정입니다...,0.8,0.0
156,285,285,boostcamp-sts-v1-train-285,slack-sampled-s1-rtted,앞으로도 잘 부탁해,앞으로도 참고해야겠네요,0.4,0.0
157,287,287,boostcamp-sts-v1-train-287,nsmc-sampled-s1-rtted,국내 스릴러 중에 이런 영화 나오기 힘든데..,왜!! 한국공포 스릴러 폰 이후 획기적인 영화가 나오지 않는가??,1.2,0.0
158,290,290,boostcamp-sts-v1-train-290,nsmc-sampled-s1-rtted,생소한 컬트 영화.,지극히 일본스타일의 영화.  외국인에겐 천국보다 낯선.,0.0,0.0
159,291,291,boostcamp-sts-v1-train-291,nsmc-sampled-s1-rtted,대장금년에 본 느낌인데..,드라마보는나까지..설레네요...ㅠㅠ,0.0,0.0
160,292,292,boostcamp-sts-v1-train-292,slack-sampled-s1-rtted,책상의 크기를 고려하면 IMAX 환경에서 작업하게 됩니다.,저 크기 터치 화면이었다면 마이노리티 리포트 느낌으로 일하실듯 ㅋㅋㅋ 슈숙,0.0,0.0
161,295,295,boostcamp-sts-v1-train-295,petition-sampled-s1-rtted,강제 정신 건강 교육 청원,여성 군 복무의무화 청원합니다,0.6,0.0
162,296,296,boostcamp-sts-v1-train-296,nsmc-sampled-s1-rtted,가발도 완전 엉성하고 걸려오는 전화 수준입니다.,조자룡도 완전 딴사람으로 만들어놓고,0.0,0.0
163,299,299,boostcamp-sts-v1-train-299,petition-sampled-s1-rtted,나는 평화롭게 죽고 싶다,편하게 살고 싶습니다.,0.4,0.0
164,301,301,boostcamp-sts-v1-train-301,petition-sampled-s1-rtted,그린벨트를 풀지 말고 금리를 올려라.,제발 그린벨트 해제는 그만 거론해 주세요!!!,1.8,0.0
165,302,302,boostcamp-sts-v1-train-302,petition-sampled-s1-rtted,국회의원을 위한 축소법안을 제안해주세요!!!,국회의원 급여 최저시급으로 적용 해주세요!!!,1.4,0.0
166,303,303,boostcamp-sts-v1-train-303,petition-sampled-s1-rtted,배우 장근석 병역 비리 수사,권성동 국회의원 강원랜드 불법취업 조사해주세요.,0.6,0.0
167,304,304,boostcamp-sts-v1-train-304,petition-sampled-s1-rtted,가상화폐 도입 찬성의견,가상화폐 폐지 반대/가상정부 폐지 찬성,1.2,0.0
168,306,306,boostcamp-sts-v1-train-306,nsmc-sampled-s1-rtted,처음부터 끝까지 흐르는 쇼팽의 음악은 만점이다.,로맨틱한 재즈음악이 흐를땐 정말 아름답습니다.,0.6,0.0
169,309,309,boostcamp-sts-v1-train-309,nsmc-sampled-s1-rtted,나는 목소리가 이런 영화를 망칠 수 있다고 생각하지 않습니다.,물론 영화보고 묘한느낌에 이런식으로 접근할수도 있구나 하는 생각은 든다.,1.2,0.0
170,310,310,boostcamp-sts-v1-train-310,slack-sampled-s1-rtted,오오오 휴가중이라 이런 정보글을 이제서야 봤습니다.,오오 이런게 있었군요.,0.6,0.0
171,312,312,boostcamp-sts-v1-train-312,petition-sampled-s1-rtted,여학생을 위한 교복 겨울 교복,"중,고등학생 교복자유화 교복자유화",1.5,0.0
172,313,313,boostcamp-sts-v1-train-313,slack-sampled-s1-rtted,호호…더 자주 얘기해,호호 암턴~ 자주 티타임해요,1.4,0.0
173,314,314,boostcamp-sts-v1-train-314,slack-sampled-s1-rtted,오래된 영화가 아닙니다.,이건 드라마 보다 더 드라마.,0.0,0.0
174,316,316,boostcamp-sts-v1-train-316,petition-sampled-s1-rtted,저는 백화점 중간관리자입니다.,백화점 실태.이대론 안됩니다,0.6,0.0
175,317,317,boostcamp-sts-v1-train-317,petition-sampled-s1-rtted,민생법과 판문점 국회발의를 시행하자,국회해산을 위한 대책을 마련하고 실행하라,0.6,0.0
176,318,318,boostcamp-sts-v1-train-318,nsmc-sampled-s1-rtted,탈출을 꿈꾸는 10대 소녀의 심리를 잘 그린 영화.,"도화지같이 하얀 미장센과 프레임을 통해, 애인을 그리워하는 주인공의 심리가 굉장히 잘 연출된 작품이다.",0.2,0.0
177,319,319,boostcamp-sts-v1-train-319,petition-sampled-s1-rtted,다양한 권한을 제거합니다.,학생 봉사활동시간을 없애주세요.,0.2,0.0
178,324,324,boostcamp-sts-v1-train-324,slack-sampled-s1-rtted,비가 많이 와요,의지가 활활 불타네요!,0.0,0.0
179,325,325,boostcamp-sts-v1-train-325,petition-sampled-s1-rtted,미세먼지 협약을 간곡히 부탁드립니다,길거리 흡연문제 간곡히 부탁드립니다.,0.4,0.0
180,327,327,boostcamp-sts-v1-train-327,nsmc-sampled-s1-rtted,영화 자체는 좋았지만 결국 인기를 얻지는 못했다.,기획은 괜찬았지만 영화로서는..그냥 책으로 만들었으면 하는 그런 정도,1.2,0.0
181,330,330,boostcamp-sts-v1-train-330,slack-sampled-s1-rtted,연구와 사업 사이에 질문이 있을 때마다 리모콘을 드립니다.,문제와 관련해서 두 가지 궁금한 점이 있는데요!,0.6,0.0
182,332,332,boostcamp-sts-v1-train-332,slack-sampled-s1-rtted,다음주에 진행되는 마스터클래스를 안내해드리기 위한 안내입니다.,마스터 클래스 반응이 폭발적으로 좋습니다.,1.2,0.0
183,334,334,boostcamp-sts-v1-train-334,petition-sampled-s1-rtted,감정폭행 하신분은 콜센터로 처벌해주세요,길거리 담배피우는 사람에게도 과태료 부과해주세요,0.0,0.0
184,336,336,boostcamp-sts-v1-train-336,nsmc-sampled-s1-rtted,주제도 너무 느슨하다.,성행위 장면이 너무 더럽고 싸구려틱하다.,0.0,0.0
185,337,337,boostcamp-sts-v1-train-337,petition-sampled-s1-rtted,여성소방관 체력검사 기준을 높이는 것은 부당하니 성별을 가리지 않고 선택해 주시기 바랍니다.,모든 공무원 시험의 한국사 과목은 한국사 능력검정시험으로 통일해야 합니다.,0.0,0.0
186,338,338,boostcamp-sts-v1-train-338,petition-sampled-s1-rtted,가축에서 개를 제외하십시오.,개를 가축에서 제외하자는 청원을 반대합니다.,1.0,0.0
187,339,339,boostcamp-sts-v1-train-339,slack-sampled-s1-rtted,테스트 중이니 이 채널에서 알람을 끄셔도 됩니다!!,빠진 프로젝트가 있으면 자유롭게 추가해주셔도 좋습니다!!,0.0,0.0
188,343,343,boostcamp-sts-v1-train-343,slack-sampled-s1-rtted,"와, 정말 멋진 열망입니다!",우앗! 넘 예쁜 아이디어에요!!!,1.2,0.0
189,345,345,boostcamp-sts-v1-train-345,petition-sampled-s1-rtted,중고등학교 교복을 없애라.,중고등학교에 미디어과목을 만들어주시길,0.6,0.0
190,346,346,boostcamp-sts-v1-train-346,petition-sampled-s1-rtted,심재철 두번만나면 9000만원 실화?,생각해 보니 오늘 12.12 아닌가요 ???,0.0,0.0
191,347,347,boostcamp-sts-v1-train-347,nsmc-sampled-s1-rtted,헉 재밌겠다..,오... 재미있네..ㅋㅋ,1.8,0.0
192,348,348,boostcamp-sts-v1-train-348,petition-sampled-s1-rtted,일용근로자 현황??,일용직 노동자들의 사투,1.2,0.0
193,350,350,boostcamp-sts-v1-train-350,petition-sampled-s1-rtted,현대차 대한축구협회 인수,현대축구협회 수사해주세요,0.8,0.0
194,353,353,boostcamp-sts-v1-train-353,slack-sampled-s1-rtted,사진을 못찍은게 부끄럽네요.,메일로는 안왔어요 ~,0.0,0.0
195,355,355,boostcamp-sts-v1-train-355,slack-sampled-s1-rtted,함께여서 행복하다,함께 할 수 있어서 정말 기쁘고 앞으로 잘 부탁드립니다,2.4,0.0
196,356,356,boostcamp-sts-v1-train-356,petition-sampled-s1-rtted,[기고] 법원에서 운영하는 개인회생제도 / 이상일 기자,[청년실업문제] 외국인근로자를 청년으로 대체하는 정책으로,0.0,0.0
197,357,357,boostcamp-sts-v1-train-357,slack-sampled-s1-rtted,오오...축하해ㅋㅋㅋ,오오 몰랐는데 굿 정보,0.0,0.0
198,365,365,boostcamp-sts-v1-train-365,petition-sampled-s1-rtted,음식물 쓰레기 처리 방법,음식물 분리수거 관련 청원,0.8,0.0
199,367,367,boostcamp-sts-v1-train-367,slack-sampled-s1-rtted,중구난방이었던 제 수다를 이렇게 멋지게 담아주셔서 감사합니다.,다양한 주제를 넘나들며 수다를 떨었던 재미있는 시간이었습니다.,1.2,0.0
200,368,368,boostcamp-sts-v1-train-368,nsmc-sampled-s1-rtted,나는 하나님의 큰 팬입니다. 런닝맨 멤버 중 유재석의 광팬이다.,런닝맨 짱 광팬이예요,1.8,0.0
201,370,370,boostcamp-sts-v1-train-370,petition-sampled-s1-rtted,취약계층 예금지원,저소득층 생활 수급권자 예금 적금 청원,1.8,0.0
202,371,371,boostcamp-sts-v1-train-371,slack-sampled-s1-rtted,우연히 만우절에 가입했는데 첫날부터 재밌었어요.,만우절을 맞이하여 가볍게 준비해봤습니다.,1.0,0.0
203,372,372,boostcamp-sts-v1-train-372,slack-sampled-s1-rtted,거리상으로는 상현사무실보다 가깝습니다!,"신기하게도 종종 오피스 갈때마다 만나서, 매일 오시나?",0.8,0.0
204,373,373,boostcamp-sts-v1-train-373,nsmc-sampled-s1-rtted,"좋은 시나리오. 반갑습니다,",재미있네요...굿..,2.0,0.0
205,374,374,boostcamp-sts-v1-train-374,petition-sampled-s1-rtted,축구협회 / 대표팀 감독 / 특별선수 감사 청원,"축구협회 선수, 감독 선발과정 투명화를 청원합니다.",1.4,0.0
206,376,376,boostcamp-sts-v1-train-376,nsmc-sampled-s1-rtted,자막이 올라오는 순간에도 한 명이라도 살아서 나가길 바랐다.,영화 나오고 속편이 나오기를 간절히 바랬다..,0.2,0.0
207,380,380,boostcamp-sts-v1-train-380,petition-sampled-s1-rtted,이제 친자 확인을 의무화할 때입니다.,인터넷실명제가 꼭 필요한 시점입니다.,0.0,0.0
208,383,383,boostcamp-sts-v1-train-383,petition-sampled-s1-rtted,연차휴가법 검토 부탁드립니다,연차 비용 지급해주세요!,0.8,0.0
209,385,385,boostcamp-sts-v1-train-385,petition-sampled-s1-rtted,드루킹에게 재벌개혁 정책을 요구한 건 주정부가 아니던가.,평양에서 공연하는거요. 북한인민에겐 고문 아닙니까?,0.0,0.0
210,386,386,boostcamp-sts-v1-train-386,nsmc-sampled-s1-rtted,정말 감미롭고 좋은 이야기이고 감동적이며 내가 본 로맨스 영화가 거의 처음이라는 사실을 깨닫게 됩니다.,"알바아닌데 이거 정말,, 내가 대작 본영화들중에서 최고번째 안에드는 감동의 영화..",1.6,0.0
211,388,388,boostcamp-sts-v1-train-388,nsmc-sampled-s1-rtted,아버지께 더 잘했어야 했는데...' 이런 생각이 들었습니다..,촌스럽다.'라는 말 밖에는 생각이 안 난다..,0.4,0.0
212,389,389,boostcamp-sts-v1-train-389,slack-sampled-s1-rtted,코로나를 극복하고 치앙마이에서 우리 회사 워크샵이 열리는 날을 손꼽아 기다립니다.,개인적으로 일본 음식을 무척 좋아해서 코로나가 빨리 진정돼서 일본에서 워크샵을 하는 날을 기대해봅니다,2.0,0.0
213,391,391,boostcamp-sts-v1-train-391,slack-sampled-s1-rtted,일요일과 공휴일에는 사무실 에어컨이 작동하지 않습니다.,"지난 금요일, 전사 휴무임에도 불구하고 악착같이 회사 사람들과 라운딩 ㅎㅎ",0.0,0.0
214,392,392,boostcamp-sts-v1-train-392,slack-sampled-s1-rtted,무대에 서는게 너무 멋져요!,작곡이라니 넘 멋져요,1.2,0.0
215,393,393,boostcamp-sts-v1-train-393,slack-sampled-s1-rtted,오늘은 정신이 없어서 기억이 좀 흐릿하네요.,오늘 만나뵈어서 반가웠습니다.,0.0,0.0
216,395,395,boostcamp-sts-v1-train-395,petition-sampled-s1-rtted,산후조리비 특별공제 부탁드려요!!,용산 생태공원 꼭 지켜주세요 대통령님!,0.0,0.0
217,396,396,boostcamp-sts-v1-train-396,nsmc-sampled-s1-rtted,소막이모 이번주 방송 안한 이유? 나는 그것을 고대하고 있었다.,왜방송안했는지말해주세요.,1.8,0.0
218,398,398,boostcamp-sts-v1-train-398,slack-sampled-s1-rtted,오늘 아침에는 바위틈과 일출로 유명한 향일암에 다녀왔습니다.,제주에서 햇님을 달고오셨는지 오늘 아주 화창한 날씨에 산책이 좋았습니다.,0.0,0.0
219,401,401,boostcamp-sts-v1-train-401,slack-sampled-s1-rtted,"아, 거실에 기대한 음식도 없었고 그냥 너랑 있고 싶었나봐.",궁금해서 자리에서 일어나니 거실로 오라고 하길래 따라 나왔고 거실에 같이 누웠습니다.,0.4,0.0
220,402,402,boostcamp-sts-v1-train-402,nsmc-sampled-s1-rtted,다시 본 말 깁슨,오랜만에 본 괜찮은 가족영화!,0.0,0.0
221,406,406,boostcamp-sts-v1-train-406,petition-sampled-s1-rtted,다주택자도 선별검사가 필요합니다.,다자녀혜택이 청소년가정에도 필요합니다.,0.2,0.0
222,407,407,boostcamp-sts-v1-train-407,slack-sampled-s1-rtted,귀여운 조르디 조르디...,그정도 들었나르시시스틱...,0.0,0.0
223,408,408,boostcamp-sts-v1-train-408,slack-sampled-s1-rtted,우리도 뭔가를 준비해야 할까요?,우리도 이걸 지원할수 있나요?,0.0,0.0
224,409,409,boostcamp-sts-v1-train-409,petition-sampled-s1-rtted,국민연금 폐지를 요구합니다.,긴급 네이버 폐쇄를 요청합니다.,0.4,0.0
225,410,410,boostcamp-sts-v1-train-410,slack-sampled-s1-rtted,"저희 회사에 <PERSON>, <PERSON> 등 꽤 많은 크로스핏터가 있는 걸로 알고 있어요!",저희는 이왕 이렇게 된거 <PERSON> 님과 함께 조심조심 한적한 곳을 찾아 오프로 뵈었어요!,0.4,0.0
226,412,412,boostcamp-sts-v1-train-412,petition-sampled-s1-rtted,저는 P2P 투자사기 회사 펀딩 플랫폼의 피해자입니다.,P2P업체 루프펀딩에 대한 철저한 지도감독으로 투자자의 손실 방지 건의,1.5,0.0
227,413,413,boostcamp-sts-v1-train-413,petition-sampled-s1-rtted,의정부 발곡고 문제,대성고등학교 사망자 관련 학생안전을 위한 학교 활동,0.2,0.0
228,414,414,boostcamp-sts-v1-train-414,petition-sampled-s1-rtted,무주택자들이 중도금 대출을 받게 해주세요.,9.13이전 분양권은 중도금대출풀어주세요,1.8,0.0
229,415,415,boostcamp-sts-v1-train-415,nsmc-sampled-s1-rtted,그가 아니었다면 나는 뛰어내렸을지도 모른다.,많은 아이들이봤더라면 좋았을걸,0.0,0.0
230,416,416,boostcamp-sts-v1-train-416,petition-sampled-s1-rtted,경솔한 저도 조사해서 처벌해주세요.,"성폭력사건 친고죄 부활,성폭력무고죄 강력처벌 청원합니다",1.8,0.0
231,418,418,boostcamp-sts-v1-train-418,slack-sampled-s1-rtted,내일 사무실에서 트리를 시작해야 합니다.,이런…내일 오피스 방문해서 메모 붙여볼게요…,0.8,0.0
232,420,420,boostcamp-sts-v1-train-420,nsmc-sampled-s1-rtted,School of Rock과 같은 재미있는 영화.,끝가지 키득거리면서 볼 수 있는 영화.,2.0,0.0
233,421,421,boostcamp-sts-v1-train-421,nsmc-sampled-s1-rtted,지금은 만들 수 없는 실제 물량과 인력을 동원한 명작,알려지지 않은 공포물의 걸작,0.0,0.0
234,422,422,boostcamp-sts-v1-train-422,nsmc-sampled-s1-rtted,웃기다기 보단 재미있네요...^^,차라리 공부가 더 재미있을 아이들....^^,0.0,0.0
235,424,424,boostcamp-sts-v1-train-424,petition-sampled-s1-rtted,"모든 연금(국민연금, 공무원연금 등)을 통합해야 합니다.","국민연금 및 공무원, 사학등. 연금 개혁 지금이라도 통폐합 및 개혁 시행합시다",2.4,0.0
236,425,425,boostcamp-sts-v1-train-425,slack-sampled-s1-rtted,이름만 보고 여자인줄 알았는데 알고보니 남자!!,유튜브에서 많이 봤던 분이시군요!!!,0.0,0.0
237,426,426,boostcamp-sts-v1-train-426,petition-sampled-s1-rtted,안미현 검사의 징계에 반대합니다.,안미현 검사는 즉각 해임 시켜야합니다.,1.2,0.0
238,427,427,boostcamp-sts-v1-train-427,slack-sampled-s1-rtted,아이폰 업데이트에서 마스크 얼굴인식 기능이 추가되었다고 합니다.,최근 업데이트에서 유니버셜 컨트롤 기능을 지원하네요!,0.8,0.0
239,429,429,boostcamp-sts-v1-train-429,nsmc-sampled-s1-rtted,지루함을 참을 수 있다면...,그래도 지루할때 보면 조금 더 지루해질수 있는 영화,2.0,0.0
